YEAR,MONTH_NUM,MONTH_MON,FLT_DATE,APT_ICAO,APT_NAME,STATE_NAME,FLT_DEP_1,FLT_ARR_1,FLT_TOT_1,FLT_DEP_IFR_2,FLT_ARR_IFR_2,FLT_TOT_IFR_2
2025,02,FEB,2025-02-05,LEZG,Zaragoza,Spain,16,16,32,,,
2025,02,FEB,2025-02-05,LEZL,Sevilla,Spain,62,66,128,61,64,125
2025,02,FEB,2025-02-05,ESGG,Göteborg,Sweden,61,62,123,61,62,123
2025,02,FEB,2025-02-05,ESSA,Stockholm - Arlanda,Sweden,247,252,499,250,252,502
2025,02,FEB,2025-02-05,ESSB,Stockholm - Bromma,Sweden,10,14,24,,,
2025,02,FEB,2025-02-05,LSGG,Geneva,Switzerland,209,212,421,208,209,417
2025,02,FEB,2025-02-05,LSGS,Sion,Switzerland,15,16,31,,,
2025,02,FEB,2025-02-05,LSZH,Zürich,Switzerland,309,308,617,309,308,617
2025,02,FEB,2025-02-05,LTAC,Ankara - Esenboğa,Türkiye,114,121,235,,,
2025,02,FEB,2025-02-05,LTAI,Antalya,Türkiye,97,101,198,,,
2025,02,FEB,2025-02-05,LTBA,Istanbul Atatürk,Türkiye,18,21,39,,,
2025,02,FEB,2025-02-05,LTBJ,Izmir - Adnan Menderes,Türkiye,72,77,149,,,
2025,02,FEB,2025-02-05,LTFJ,Istanbul Sabiha Gökçen,Türkiye,292,292,584,,,
2025,02,FEB,2025-02-05,LTFM,Istanbul,Türkiye,623,622,1245,627,628,1255
2025,02,FEB,2025-02-05,EGAA,Belfast - Aldergrove,United Kingdom,61,59,120,,,
2025,02,FEB,2025-02-05,EGAC,Belfast - City Airport,United Kingdom,39,38,77,,,
2025,02,FEB,2025-02-05,EGAE,Londonderry - Eglinton,United Kingdom,4,4,8,,,
2025,02,FEB,2025-02-05,EGBB,Birmingham,United Kingdom,82,86,168,83,87,170
2025,02,FEB,2025-02-05,EGCC,Manchester,United Kingdom,176,176,352,,,
2025,02,FEB,2025-02-05,EGGD,Bristol,United Kingdom,58,60,118,60,62,122
2025,02,FEB,2025-02-05,EGGW,London - Luton,United Kingdom,133,129,262,133,129,262
2025,02,FEB,2025-02-05,EGHI,Southampton,United Kingdom,20,22,42,,,
2025,02,FEB,2025-02-05,EGKB,Biggin Hill,United Kingdom,14,19,33,,,
2025,02,FEB,2025-02-05,EGKK,London - Gatwick,United Kingdom,239,242,481,239,242,481
2025,02,FEB,2025-02-05,EGLC,London - City,United Kingdom,75,73,148,75,73,148
2025,02,FEB,2025-02-05,EGLF,Farnborough,United Kingdom,28,27,55,,,
2025,02,FEB,2025-02-05,EGLL,London - Heathrow,United Kingdom,638,633,1271,636,631,1267
2025,02,FEB,2025-02-05,EGNT,Newcastle,United Kingdom,37,37,74,39,39,78
2025,02,FEB,2025-02-05,EGNX,East Midlands,United Kingdom,46,48,94,,,
2025,02,FEB,2025-02-05,EGPD,Aberdeen,United Kingdom,56,58,114,56,57,113
2025,02,FEB,2025-02-05,EGPF,Glasgow,United Kingdom,72,72,144,76,75,151
2025,02,FEB,2025-02-05,EGPH,Edinburgh,United Kingdom,110,112,222,110,111,221
2025,02,FEB,2025-02-05,EGSS,London - Stansted,United Kingdom,204,199,403,203,198,401
2025,02,FEB,2025-02-06,LATI,Tirana,Albania,72,71,143,,,
2025,02,FEB,2025-02-06,UDYZ,Yerevan,Armenia,37,35,72,,,
2025,02,FEB,2025-02-06,LOWG,Graz,Austria,17,16,33,,,
2025,02,FEB,2025-02-06,LOWI,Innsbruck,Austria,33,32,65,,,
2025,02,FEB,2025-02-06,LOWK,Klagenfurt,Austria,2,6,8,,,
2025,02,FEB,2025-02-06,LOWL,Linz,Austria,10,10,20,,,
2025,02,FEB,2025-02-06,LOWS,Salzburg,Austria,26,31,57,,,
2025,02,FEB,2025-02-06,LOWW,Vienna,Austria,283,276,559,283,276,559
2025,02,FEB,2025-02-06,EBAW,Antwerp,Belgium,14,13,27,,,
2025,02,FEB,2025-02-06,EBBR,Brussels,Belgium,267,260,527,268,264,532
2025,02,FEB,2025-02-06,EBCI,Charleroi,Belgium,68,69,137,68,69,137
2025,02,FEB,2025-02-06,EBLG,Liège,Belgium,49,50,99,,,
2025,02,FEB,2025-02-06,EBOS,Ostend-Bruges,Belgium,7,7,14,,,
2025,02,FEB,2025-02-06,LQSA,Sarajevo,Bosnia and Herzegovina,19,21,40,,,
2025,02,FEB,2025-02-06,LBSF,Sofia,Bulgaria,83,85,168,80,82,162
2025,02,FEB,2025-02-06,LDZA,Zagreb,Croatia,54,47,101,53,46,99
2025,02,FEB,2025-02-06,LCLK,Larnaca,Cyprus,69,67,136,,,
2025,02,FEB,2025-02-06,LCPH,Paphos,Cyprus,12,10,22,,,
2025,02,FEB,2025-02-06,LKKV,Karlovy Vary,Czech Republic,2,2,4,,,
2025,02,FEB,2025-02-06,LKMT,Ostrava,Czech Republic,8,10,18,,,
2025,02,FEB,2025-02-06,LKPR,Prague,Czech Republic,149,147,296,147,146,293
2025,02,FEB,2025-02-06,LKTB,Brno-Tuřany,Czech Republic,3,5,8,,,
2025,02,FEB,2025-02-06,EKCH,Copenhagen - Kastrup,Denmark,305,305,610,304,305,609
2025,02,FEB,2025-02-06,EETN,Tallinn,Estonia,39,40,79,39,40,79
2025,02,FEB,2025-02-06,EETU,Tartu,Estonia,2,2,4,,,
2025,02,FEB,2025-02-06,EFHK,Helsinki - Vantaa,Finland,211,213,424,209,212,421
2025,02,FEB,2025-02-06,LFAQ,Albert-Bray,France,6,3,9,,,
2025,02,FEB,2025-02-06,LFBA,Agen-La Garenne,France,0,2,2,,,
2025,02,FEB,2025-02-06,LFBD,Bordeaux-Mérignac,France,60,62,122,,,
2025,02,FEB,2025-02-06,LFBE,Bergerac-Roumanière,France,2,3,5,,,
2025,02,FEB,2025-02-06,LFBH,La Rochelle-Ile de Ré,France,0,2,2,,,
2025,02,FEB,2025-02-06,LFBI,Poitiers-Biard,France,4,3,7,,,
2025,02,FEB,2025-02-06,LFBL,Limoges-Bellegarde,France,20,24,44,,,
2025,02,FEB,2025-02-06,LFBO,Toulouse-Blagnac,France,99,88,187,82,77,159
2025,02,FEB,2025-02-06,LFBP,Pau-Pyrénées,France,9,10,19,,,
2025,02,FEB,2025-02-06,LFBT,Tarbes-Lourdes Pyrénées,France,4,6,10,,,
2025,02,FEB,2025-02-06,LFBZ,Biarritz-Bayonne-Anglet,France,9,9,18,,,
2025,02,FEB,2025-02-06,LFCR,Rodez-Marcillac,France,11,12,23,,,
2025,02,FEB,2025-02-06,LFGJ,Dôle-Tavaux,France,8,9,17,,,
2025,02,FEB,2025-02-06,LFJL,Metz-Nancy-Lorraine,France,6,3,9,,,
2025,02,FEB,2025-02-06,LFJR,Angers-Marcé,France,2,1,3,,,
2025,02,FEB,2025-02-06,LFKB,Bastia-Poretta,France,14,14,28,,,
2025,02,FEB,2025-02-06,LFKC,Calvi-Sainte-Catherine,France,4,4,8,,,
2025,02,FEB,2025-02-06,LFKF,Figari-Sud Corse,France,5,6,11,,,
2025,02,FEB,2025-02-06,LFKJ,Ajaccio-Napoléon-Bonaparte,France,14,12,26,,,
2025,02,FEB,2025-02-06,LFLB,Chambéry-Aix-les-Bains,France,16,19,35,,,
2025,02,FEB,2025-02-06,LFLC,Clermont-Ferrand-Auvergne,France,12,12,24,,,
2025,02,FEB,2025-02-06,LFLL,Lyon-Saint-Exupéry,France,121,125,246,121,125,246
2025,02,FEB,2025-02-06,LFLP,Annecy-Meythet,France,2,7,9,,,
2025,02,FEB,2025-02-06,LFLS,Grenoble-Isère,France,12,12,24,,,
2025,02,FEB,2025-02-06,LFLX,Châteauroux-Déols,France,3,3,6,,,
2025,02,FEB,2025-02-06,LFLY,Lyon-Bron,France,13,15,28,,,
2025,02,FEB,2025-02-06,LFMD,Cannes-Mandelieu,France,15,13,28,,,
2025,02,FEB,2025-02-06,LFMH,Saint-Etienne-Bouthéon,France,2,2,4,,,
2025,02,FEB,2025-02-06,LFMI,Istres-Le Tubé,France,14,13,27,,,
2025,02,FEB,2025-02-06,LFMK,Carcassonne-Salvaza,France,4,5,9,,,
2025,02,FEB,2025-02-06,LFML,Marseille-Provence,France,116,116,232,114,113,227
2025,02,FEB,2025-02-06,LFMN,Nice-Côte d’Azur,France,140,160,300,138,157,295
2025,02,FEB,2025-02-06,LFMP,Perpignan-Rivesaltes,France,18,17,35,,,
2025,02,FEB,2025-02-06,LFMT,Montpellier-Méditerranée,France,40,41,81,,,
2025,02,FEB,2025-02-06,LFMU,Béziers-Vias,France,8,8,16,,,
2025,02,FEB,2025-02-06,LFMV,Avignon-Caumont,France,13,15,28,,,
2025,02,FEB,2025-02-06,LFOB,Beauvais-Tillé,France,48,47,95,,,
2025,02,FEB,2025-02-06,LFOH,Le Havre-Octeville,France,4,3,7,,,
2025,02,FEB,2025-02-06,LFOK,Châlons-Vatry,France,5,3,8,,,
2025,02,FEB,2025-02-06,LFOP,Rouen,France,3,3,6,,,
2025,02,FEB,2025-02-06,LFOT,Tours-Val de Loire,France,12,11,23,,,
2025,02,FEB,2025-02-06,LFPB,Paris-Le Bourget,France,92,72,164,,,
2025,02,FEB,2025-02-06,LFPG,Paris-Charles-de-Gaulle,France,593,590,1183,591,588,1179
2025,02,FEB,2025-02-06,LFPN,Toussus-le-Noble,France,16,10,26,,,
2025,02,FEB,2025-02-06,LFPO,Paris-Orly,France,223,225,448,223,224,447
2025,02,FEB,2025-02-06,LFQQ,Lille-Lesquin,France,16,16,32,,,
2025,02,FEB,2025-02-06,LFRB,Brest-Bretagne,France,16,15,31,,,
2025,02,FEB,2025-02-06,LFRD,Dinard-Pleurtuit-Saint-Malo,France,0,3,3,,,
2025,02,FEB,2025-02-06,LFRG,Deauville-Normandie,France,2,2,4,,,
2025,02,FEB,2025-02-06,LFRH,Lorient-Lann Bihoué,France,9,8,17,,,
2025,02,FEB,2025-02-06,LFRK,Caen-Carpiquet,France,5,5,10,,,
2025,02,FEB,2025-02-06,LFRM,Le Mans,France,2,4,6,,,
2025,02,FEB,2025-02-06,LFRN,Rennes-Saint-Jacques,France,18,18,36,,,
2025,02,FEB,2025-02-06,LFRS,Nantes-Atlantique,France,49,52,101,,,
2025,02,FEB,2025-02-06,LFRZ,Saint-Nazaire-Montoir,France,6,6,12,,,
2025,02,FEB,2025-02-06,LFSB,Bâle-Mulhouse,France,79,83,162,79,83,162
2025,02,FEB,2025-02-06,LFSL,Brive-Souillac,France,9,10,19,,,
2025,02,FEB,2025-02-06,LFST,Strasbourg-Entzheim,France,25,21,46,,,
2025,02,FEB,2025-02-06,LFTH,Hyères-Le Palyvestre,France,9,9,18,,,
2025,02,FEB,2025-02-06,LFTW,Nîmes-Garons,France,17,17,34,,,
2025,02,FEB,2025-02-06,UGTB,Tbilisi,Georgia,61,61,122,,,
2025,02,FEB,2025-02-06,EDDB,Berlin - Brandenburg,Germany,241,241,482,241,240,481
2025,02,FEB,2025-02-06,EDDC,Dresden,Germany,11,12,23,11,12,23
2025,02,FEB,2025-02-06,EDDE,Erfurt,Germany,5,6,11,5,5,10
2025,02,FEB,2025-02-06,EDDF,Frankfurt,Germany,511,505,1016,511,505,1016
2025,02,FEB,2025-02-06,EDDG,Muenster-Osnabrueck,Germany,16,16,32,16,15,31
2025,02,FEB,2025-02-06,EDDH,Hamburg,Germany,150,154,304,147,147,294
2025,02,FEB,2025-02-06,EDDK,Cologne-Bonn,Germany,147,152,299,148,151,299
2025,02,FEB,2025-02-06,EDDL,Dusseldorf,Germany,167,165,332,167,165,332
2025,02,FEB,2025-02-06,EDDM,Munich,Germany,379,377,756,379,377,756
2025,02,FEB,2025-02-06,EDDN,Nuremberg,Germany,49,42,91,49,41,90
2025,02,FEB,2025-02-06,EDDP,Leipzig-Halle,Germany,111,107,218,112,107,219
2025,02,FEB,2025-02-06,EDDR,Saarbruecken,Germany,4,7,11,4,7,11
2025,02,FEB,2025-02-06,EDDS,Stuttgart,Germany,98,93,191,98,93,191
2025,02,FEB,2025-02-06,EDDV,Hanover,Germany,49,48,97,47,47,94
2025,02,FEB,2025-02-06,EDDW,Bremen,Germany,32,33,65,30,31,61
2025,02,FEB,2025-02-06,LGAV,Athens,Greece,282,285,567,281,285,566
2025,02,FEB,2025-02-06,LGIR,Heraklion,Greece,14,16,30,,,
2025,02,FEB,2025-02-06,LGKF,Kefallinia,Greece,1,1,2,,,
2025,02,FEB,2025-02-06,LGKO,Kos,Greece,7,7,14,,,
2025,02,FEB,2025-02-06,LGKR,Corfu,Greece,4,4,8,,,
2025,02,FEB,2025-02-06,LGPZ,Aktion,Greece,1,2,3,,,
2025,02,FEB,2025-02-06,LGRP,Rodos,Greece,14,12,26,,,
2025,02,FEB,2025-02-06,LGSA,Khania - Souda,Greece,10,9,19,,,
2025,02,FEB,2025-02-06,LGSR,Santorini,Greece,11,11,22,,,
2025,02,FEB,2025-02-06,LGTS,Thessaloniki,Greece,59,58,117,,,
2025,02,FEB,2025-02-06,LGZA,Zakinthos,Greece,1,1,2,,,
2025,02,FEB,2025-02-06,LHBP,Budapest - Ferihegy,Hungary,167,169,336,168,167,335
2025,02,FEB,2025-02-06,BIKF,Keflavik,Iceland,56,59,115,56,58,114
2025,02,FEB,2025-02-06,EICK,Cork,Ireland,22,23,45,27,27,54
2025,02,FEB,2025-02-06,EIDL,Donegal,Ireland,2,2,4,,,
2025,02,FEB,2025-02-06,EIDW,Dublin,Ireland,252,250,502,252,250,502
2025,02,FEB,2025-02-06,EIKN,Connaught,Ireland,7,7,14,,,
2025,02,FEB,2025-02-06,EIKY,Kerry - Farranfore,Ireland,4,4,8,,,
2025,02,FEB,2025-02-06,EINN,Shannon,Ireland,33,34,67,,,
2025,02,FEB,2025-02-06,EIWF,Waterford,Ireland,0,1,1,,,
2025,02,FEB,2025-02-06,EIWT,Weston,Ireland,1,2,3,,,
2025,02,FEB,2025-02-06,LLBG,Tel Aviv - Ben Gurion International,Israel,193,182,375,,,
2025,02,FEB,2025-02-06,LIBR,Brindisi,Italy,17,17,34,,,
2025,02,FEB,2025-02-06,LICC,Catania,Italy,82,81,163,81,80,161
2025,02,FEB,2025-02-06,LICJ,Palermo Falcone-Borsellino,Italy,56,56,112,,,
2025,02,FEB,2025-02-06,LIMC,Milan - Malpensa,Italy,275,271,546,275,272,547
2025,02,FEB,2025-02-06,LIME,Bergamo,Italy,119,117,236,118,119,237
2025,02,FEB,2025-02-06,LIMF,Torino Caselle,Italy,46,49,95,44,47,91
2025,02,FEB,2025-02-06,LIML,Milan - Linate,Italy,162,158,320,161,155,316
2025,02,FEB,2025-02-06,LIPE,Bologna,Italy,70,66,136,63,63,126
2025,02,FEB,2025-02-06,LIPH,Treviso,Italy,24,25,49,,,
2025,02,FEB,2025-02-06,LIPZ,Venice,Italy,87,90,177,87,90,177
2025,02,FEB,2025-02-06,LIRA,Rome - Ciampino,Italy,53,58,111,50,55,105
2025,02,FEB,2025-02-06,LIRF,Rome - Fiumicino,Italy,375,377,752,374,376,750
2025,02,FEB,2025-02-06,LIRN,Naples,Italy,68,69,137,66,67,133
2025,02,FEB,2025-02-06,LIRP,Pisa San Giusto,Italy,34,36,70,,,
2025,02,FEB,2025-02-06,EVLA,Liepaja,Latvia,1,1,2,,,
2025,02,FEB,2025-02-06,EVRA,Riga,Latvia,74,74,148,74,72,146
2025,02,FEB,2025-02-06,EYKA,Kaunas,Lithuania,11,13,24,,,
2025,02,FEB,2025-02-06,EYPA,Palanga,Lithuania,7,7,14,,,
2025,02,FEB,2025-02-06,EYSA,Siauliai,Lithuania,5,6,11,,,
2025,02,FEB,2025-02-06,EYVI,Vilnius,Lithuania,47,51,98,,,
2025,02,FEB,2025-02-06,ELLX,Luxembourg,Luxembourg,78,83,161,78,83,161
2025,02,FEB,2025-02-06,LMML,Malta,Malta,81,78,159,82,78,160
2025,02,FEB,2025-02-06,LUKK,Chișinău,Moldova,38,42,80,,,
2025,02,FEB,2025-02-06,LYPG,Podgorica,Montenegro,13,14,27,,,
2025,02,FEB,2025-02-06,GMAD,Al Massira,Morocco,32,34,66,,,
2025,02,FEB,2025-02-06,GMFF,Saïss,Morocco,13,15,28,,,
2025,02,FEB,2025-02-06,GMME,Rabat-Salé,Morocco,27,21,48,,,
2025,02,FEB,2025-02-06,GMMN,Mohammed V International,Morocco,108,111,219,99,111,210
2025,02,FEB,2025-02-06,GMMX,Menara,Morocco,77,77,154,74,76,150
2025,02,FEB,2025-02-06,GMTT,Ibn Batouta,Morocco,26,26,52,,,
2025,02,FEB,2025-02-06,EHAM,Amsterdam - Schiphol,Netherlands,629,633,1262,628,629,1257
2025,02,FEB,2025-02-06,EHBK,Maastricht-Aachen,Netherlands,8,9,17,,,
2025,02,FEB,2025-02-06,EHGG,Groningen,Netherlands,16,17,33,,,
2025,02,FEB,2025-02-06,EHLE,Lelystad,Netherlands,2,1,3,,,
2025,02,FEB,2025-02-06,EHRD,Rotterdam,Netherlands,34,34,68,,,
2025,02,FEB,2025-02-06,ENAL,Alesund,Norway,18,18,36,,,
2025,02,FEB,2025-02-06,ENAN,Andenes,Norway,3,2,5,,,
2025,02,FEB,2025-02-06,ENAT,Alta,Norway,12,13,25,,,
2025,02,FEB,2025-02-06,ENBL,Forde Bringeland,Norway,5,5,10,,,
2025,02,FEB,2025-02-06,ENBN,Bronnoysund Bronnoy,Norway,8,10,18,,,
2025,02,FEB,2025-02-06,ENBO,Bodø,Norway,55,54,109,,,
2025,02,FEB,2025-02-06,ENBR,Bergen,Norway,126,127,253,125,126,251
2025,02,FEB,2025-02-06,ENBS,Batsfjord,Norway,2,2,4,,,
2025,02,FEB,2025-02-06,ENBV,Berlevåg,Norway,2,2,4,,,
2025,02,FEB,2025-02-06,ENCN,Kristiansand Kjevik,Norway,16,16,32,,,
2025,02,FEB,2025-02-06,ENDU,Bardufoss,Norway,5,4,9,,,
2025,02,FEB,2025-02-06,ENEV,Harstad - Narvik Evenes,Norway,6,5,11,,,
2025,02,FEB,2025-02-06,ENFL,Florø,Norway,13,13,26,,,
2025,02,FEB,2025-02-06,ENGM,Oslo - Gardermoen,Norway,283,285,568,283,282,565
2025,02,FEB,2025-02-06,ENHD,Haugesund,Norway,9,9,18,,,
2025,02,FEB,2025-02-06,ENHF,Hammerfest,Norway,17,17,34,,,
2025,02,FEB,2025-02-06,ENHV,Honningsvåg Valan,Norway,1,1,2,,,
2025,02,FEB,2025-02-06,ENKB,Kristiansund Kvernberget,Norway,10,10,20,,,
2025,02,FEB,2025-02-06,ENKR,Kirkenes Høybuktmoen,Norway,9,9,18,,,
2025,02,FEB,2025-02-06,ENLK,Leknes,Norway,9,9,18,,,
2025,02,FEB,2025-02-06,ENMH,Mehamn,Norway,3,3,6,,,
2025,02,FEB,2025-02-06,ENML,Molde Årø,Norway,8,8,16,,,
2025,02,FEB,2025-02-06,ENMS,Mosjøen Kjærstad,Norway,1,1,2,,,
2025,02,FEB,2025-02-06,ENNA,Lakselv Banak,Norway,3,3,6,,,
2025,02,FEB,2025-02-06,ENNM,Namsos Høknesøra,Norway,2,2,4,,,
2025,02,FEB,2025-02-06,ENOV,Orsta¿Volda Hovden,Norway,10,10,20,,,
2025,02,FEB,2025-02-06,ENRA,Mo i Rana Røssvoll,Norway,10,10,20,,,
2025,02,FEB,2025-02-06,ENRM,Rorvik Ryum,Norway,5,5,10,,,
2025,02,FEB,2025-02-06,ENRO,Roros,Norway,3,3,6,,,
2025,02,FEB,2025-02-06,ENRS,Rost,Norway,2,2,4,,,
2025,02,FEB,2025-02-06,ENSB,Svalbard Longyear,Norway,1,1,2,,,
2025,02,FEB,2025-02-06,ENSD,Sandane  Anda,Norway,4,4,8,,,
2025,02,FEB,2025-02-06,ENSG,Sogndal Haukåsen,Norway,9,9,18,,,
2025,02,FEB,2025-02-06,ENSH,Svolvær Helle,Norway,2,2,4,,,
2025,02,FEB,2025-02-06,ENSK,Stokmarknes Skagen,Norway,7,7,14,,,
2025,02,FEB,2025-02-06,ENSR,Sorkjosen,Norway,1,1,2,,,
2025,02,FEB,2025-02-06,ENSS,Vardø Svartnes,Norway,1,1,2,,,
2025,02,FEB,2025-02-06,ENST,Sandnessjøen Stokka,Norway,8,8,16,,,
2025,02,FEB,2025-02-06,ENTC,Tromsø,Norway,70,72,142,,,
2025,02,FEB,2025-02-06,ENVA,Trondheim,Norway,72,78,150,72,76,148
2025,02,FEB,2025-02-06,ENVD,Vadsø,Norway,8,8,16,,,
2025,02,FEB,2025-02-06,ENVR,Værøy,Norway,0,0,0,,,
2025,02,FEB,2025-02-06,ENZV,Stavanger,Norway,86,85,171,87,86,173
2025,02,FEB,2025-02-06,EPBY,Bydgoszcz,Poland,6,6,12,,,
2025,02,FEB,2025-02-06,EPGD,Gdansk,Poland,60,60,120,,,
2025,02,FEB,2025-02-06,EPKK,Krakow - Balice,Poland,90,89,179,,,
2025,02,FEB,2025-02-06,EPKT,Katowice - Pyrzowice,Poland,45,38,83,,,
2025,02,FEB,2025-02-06,EPLB,Lublin,Poland,3,2,5,,,
2025,02,FEB,2025-02-06,EPLL,Lodz - Lublinek,Poland,6,6,12,,,
2025,02,FEB,2025-02-06,EPMO,Warszawa - Modlin,Poland,10,10,20,,,
2025,02,FEB,2025-02-06,EPPO,Poznan - Lawica,Poland,22,25,47,,,
2025,02,FEB,2025-02-06,EPRZ,Rzeszow - Jasionka,Poland,17,16,33,,,
2025,02,FEB,2025-02-06,EPSC,Szczecin - Goleniów,Poland,7,7,14,,,
2025,02,FEB,2025-02-06,EPWA,Warszawa - Chopina,Poland,259,250,509,259,250,509
2025,02,FEB,2025-02-06,EPWR,Wroclaw - Strachowice,Poland,38,37,75,,,
2025,02,FEB,2025-02-06,EPZG,Zielona Gora - Babimost,Poland,2,1,3,,,
2025,02,FEB,2025-02-06,LPAZ,Santa Maria,Portugal,3,3,6,,,
2025,02,FEB,2025-02-06,LPCS,Cascais,Portugal,4,1,5,,,
2025,02,FEB,2025-02-06,LPFL,Flores,Portugal,2,2,4,,,
2025,02,FEB,2025-02-06,LPFR,Faro,Portugal,38,39,77,38,39,77
2025,02,FEB,2025-02-06,LPHR,Horta,Portugal,4,4,8,,,
2025,02,FEB,2025-02-06,LPMA,Madeira,Portugal,36,36,72,,,
2025,02,FEB,2025-02-06,LPMT,Montijo,Portugal,1,0,1,,,
2025,02,FEB,2025-02-06,LPPD,Ponta Delgada,Portugal,26,26,52,,,
2025,02,FEB,2025-02-06,LPPR,Porto,Portugal,108,107,215,108,107,215
2025,02,FEB,2025-02-06,LPPS,Porto Santo,Portugal,2,2,4,,,
2025,02,FEB,2025-02-06,LPPT,Lisbon,Portugal,277,276,553,278,276,554
2025,02,FEB,2025-02-06,LWSK,Skopje,Republic of North Macedonia,20,21,41,,,
2025,02,FEB,2025-02-06,LRBS,Bucharest - Băneasa,Romania,10,7,17,,,
2025,02,FEB,2025-02-06,LROP,Bucharest - Otopeni,Romania,147,145,292,147,145,292
2025,02,FEB,2025-02-06,LYBE,Belgrade - Nikola Tesla,Serbia,94,96,190,,,
2025,02,FEB,2025-02-06,LZIB,Bratislava,Slovakia,19,22,41,18,22,40
2025,02,FEB,2025-02-06,LJLJ,Ljubljana,Slovenia,20,24,44,26,28,54
2025,02,FEB,2025-02-06,LJMB,Maribor,Slovenia,5,5,10,,,
2025,02,FEB,2025-02-06,LJPZ,Portorož,Slovenia,5,3,8,,,
2025,02,FEB,2025-02-06,GCFV,Fuerteventura,Spain,72,72,144,71,67,138
2025,02,FEB,2025-02-06,GCGM,La Gomera,Spain,5,4,9,,,
2025,02,FEB,2025-02-06,GCHI,Hierro,Spain,6,6,12,,,
2025,02,FEB,2025-02-06,GCLA,La Palma,Spain,27,27,54,,,
2025,02,FEB,2025-02-06,GCLP,Gran Canaria,Spain,197,193,390,193,187,380
2025,02,FEB,2025-02-06,GCRR,Lanzarote,Spain,102,102,204,100,99,199
2025,02,FEB,2025-02-06,GCTS,Tenerife Sur - Reina Sofia,Spain,134,138,272,134,133,267
2025,02,FEB,2025-02-06,GCXO,Tenerife North,Spain,101,103,204,99,99,198
2025,02,FEB,2025-02-06,GEML,Melilla,Spain,15,15,30,,,
2025,02,FEB,2025-02-06,LEAB,Albacete,Spain,2,2,4,,,
2025,02,FEB,2025-02-06,LEAL,Alicante,Spain,121,123,244,121,123,244
2025,02,FEB,2025-02-06,LEAM,Almeria,Spain,10,11,21,,,
2025,02,FEB,2025-02-06,LEAS,Asturias,Spain,20,21,41,,,
2025,02,FEB,2025-02-06,LEBA,Cordoba,Spain,2,2,4,,,
2025,02,FEB,2025-02-06,LEBB,Bilbao,Spain,56,55,111,55,55,110
2025,02,FEB,2025-02-06,LEBG,Burgos,Spain,4,3,7,,,
2025,02,FEB,2025-02-06,LEBL,Barcelona,Spain,428,424,852,427,422,849
2025,02,FEB,2025-02-06,LEBZ,Badajoz,Spain,8,8,16,,,
2025,02,FEB,2025-02-06,LECO,La Coruna,Spain,19,21,40,,,
2025,02,FEB,2025-02-06,LECU,Madrid - Cuatro Viento,Spain,8,7,15,,,
2025,02,FEB,2025-02-06,LEDA,Lleida - Alguaire,Spain,4,3,7,,,
2025,02,FEB,2025-02-06,LEGE,Gerona,Spain,10,16,26,,,
2025,02,FEB,2025-02-06,LEGR,Granada,Spain,17,17,34,,,
2025,02,FEB,2025-02-06,LEGT,Madrid - Getafe,Spain,4,3,7,,,
2025,02,FEB,2025-02-06,LEIB,Ibiza,Spain,34,36,70,34,36,70
2025,02,FEB,2025-02-06,LEIZ,Abad,Spain,3,1,4,,,
2025,02,FEB,2025-02-06,LEJR,Jerez De La Frontera,Spain,24,27,51,,,
2025,02,FEB,2025-02-06,LELC,Murcia San Javier,Spain,5,4,9,,,
2025,02,FEB,2025-02-06,LELL,Sabadell,Spain,9,1,10,,,
2025,02,FEB,2025-02-06,LELN,Leon,Spain,2,4,6,,,
2025,02,FEB,2025-02-06,LEMD,Madrid - Barajas,Spain,557,560,1117,528,549,1077
2025,02,FEB,2025-02-06,LEMG,Málaga,Spain,170,172,342,167,167,334
2025,02,FEB,2025-02-06,LEMH,Mahon,Spain,21,23,44,,,
2025,02,FEB,2025-02-06,LEMI,Región de Murcia International Airport,Spain,5,5,10,,,
2025,02,FEB,2025-02-06,LEMO,Seville - Moron,Spain,5,5,10,,,
2025,02,FEB,2025-02-06,LEPA,Palma de Mallorca,Spain,147,149,296,146,149,295
2025,02,FEB,2025-02-06,LEPP,Noain Pamplona,Spain,5,4,9,,,
2025,02,FEB,2025-02-06,LERJ,Logrono,Spain,4,4,8,,,
2025,02,FEB,2025-02-06,LERS,Reus,Spain,5,5,10,,,
2025,02,FEB,2025-02-06,LERT,Rota,Spain,4,7,11,,,
2025,02,FEB,2025-02-06,LESA,Salamanca Matalan,Spain,0,0,0,,,
2025,02,FEB,2025-02-06,LESB,Son Bonet,Spain,1,1,2,,,
2025,02,FEB,2025-02-06,LESO,San Sebastian,Spain,5,6,11,,,
2025,02,FEB,2025-02-06,LEST,Santiago,Spain,26,27,53,,,
2025,02,FEB,2025-02-06,LETO,Madrid - Torrejon,Spain,0,2,2,,,
2025,02,FEB,2025-02-06,LEVC,Valencia,Spain,100,98,198,99,95,194
2025,02,FEB,2025-02-06,LEVD,Valladolid,Spain,1,1,2,,,
2025,02,FEB,2025-02-06,LEVT,Vitoria,Spain,19,19,38,,,
2025,02,FEB,2025-02-06,LEVX,Vigo,Spain,15,15,30,,,
2025,02,FEB,2025-02-06,LEXJ,Santander,Spain,8,8,16,,,
2025,02,FEB,2025-02-06,LEZG,Zaragoza,Spain,6,7,13,,,
2025,02,FEB,2025-02-06,LEZL,Sevilla,Spain,94,96,190,93,92,185
